modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
XGBoost,15min,15,6,0.24996958006392253,0.550748121424706,100.0,100.0,0.0
XGBoost,15min,16,1,0.18731200355232422,0.3279658543898376,100.0,100.0,0.0
XGBoost,15min,16,2,0.2408117324269879,0.38101620354660903,100.0,100.0,0.0
XGBoost,15min,16,3,0.1919608390768161,0.33297855393088316,100.0,100.0,0.0
XGBoost,15min,16,4,0.29792203342866036,0.6392017914755798,100.0,100.0,0.0
XGBoost,15min,16,5,0.28027784914523796,0.4656268094488961,100.0,100.0,0.0
XGBoost,15min,16,6,0.2410936250181792,0.3721881458498175,100.0,100.0,0.0
XGBoost,15min,17,1,0.09604468575877599,0.23379074821754692,100.0,100.0,0.0
XGBoost,15min,17,2,0.09816455674629145,0.2351681306064454,100.0,100.0,0.0
XGBoost,15min,17,3,0.09959520802655977,0.24578014145485333,100.0,100.0,0.0
XGBoost,15min,17,4,0.15374579216034487,0.3206642585651805,100.0,100.0,0.0
XGBoost,15min,17,5,0.14756208578468133,0.2992390741276784,100.0,100.0,0.0
XGBoost,15min,17,6,0.17164651760880237,0.39497100985898137,100.0,100.0,0.0
XGBoost,15min,18,1,0.09713028779620692,0.23569457504518176,100.0,100.0,0.0
XGBoost,15min,18,2,0.125979908959265,0.2939325181594718,100.0,100.0,0.0
XGBoost,15min,18,3,0.1064120698210942,0.2556869352178447,100.0,100.0,0.0
XGBoost,15min,18,4,0.13226378719913467,0.2979790484682145,100.0,100.0,0.0
XGBoost,15min,18,5,0.1767948942866833,0.33756706046354934,100.0,100.0,0.0
XGBoost,15min,18,6,0.14271470847138143,0.3025251712635558,100.0,100.0,0.0
XGBoost,15min,19,1,0.10216638943426411,0.24317829638571697,100.0,100.0,0.0
XGBoost,15min,19,2,0.11948022404127581,0.2644138319693705,100.0,100.0,0.0
XGBoost,15min,19,3,0.14780730934875383,0.5500232694210204,100.0,100.0,0.0
XGBoost,15min,19,4,0.13348875994457624,0.2827357093806368,100.0,100.0,0.0
XGBoost,15min,19,5,0.14027434965425484,0.28369821651988303,100.0,100.0,0.0
XGBoost,15min,19,6,0.120621810478135,0.2529201364811804,100.0,100.0,0.0
XGBoost,30min,0,1,0.07774607784322281,0.2172120351061749,100.0,100.0,0.0
XGBoost,30min,0,2,0.10958359891970258,0.2552874215861361,100.0,100.0,0.0
XGBoost,30min,0,3,0.08134515483827352,0.23532276396375454,100.0,100.0,0.0
XGBoost,30min,0,4,0.1539190357822953,0.34504989984287193,100.0,100.0,0.0
XGBoost,30min,0,5,0.18003921553171812,0.43627826585920354,100.0,100.0,0.0
XGBoost,30min,0,6,0.12554773638039013,0.2711449569777927,100.0,100.0,0.0
XGBoost,30min,1,1,0.09983570038960242,0.24441605371086944,100.0,100.0,0.0
XGBoost,30min,1,2,0.1311207982674111,0.33549394183298736,100.0,100.0,0.0
XGBoost,30min,1,3,0.08457794100687627,0.22578133750523005,100.0,100.0,0.0
XGBoost,30min,1,4,0.14666254066880044,0.3037209978935976,100.0,100.0,0.0
XGBoost,30min,1,5,0.1495956678318381,0.3383305781082306,100.0,100.0,0.0
XGBoost,30min,1,6,0.10414244256233185,0.23964646301219478,100.0,100.0,0.0
XGBoost,30min,2,1,0.25158372738113094,0.4671938245579842,100.0,100.0,0.0
XGBoost,30min,2,2,0.37595764657243036,1.0151486452547396,100.0,100.0,0.0
XGBoost,30min,2,3,0.22817038934961734,0.40949289721842913,100.0,100.0,0.0
XGBoost,30min,2,4,0.29137137492359066,0.4237376131966335,100.0,100.0,0.0
XGBoost,30min,2,5,0.3133302592066154,0.5016417822413576,100.0,100.0,0.0
XGBoost,30min,2,6,0.3255984276931878,0.6787512540330002,100.0,100.0,0.0
XGBoost,30min,3,1,0.14700757659681318,0.3215508545873029,100.0,100.0,0.0
XGBoost,30min,3,2,0.18272376823314337,0.3370819280590809,100.0,100.0,0.0
XGBoost,30min,3,3,0.16740227522303575,0.35568528769727115,100.0,100.0,0.0
XGBoost,30min,3,4,0.20709529430662357,0.3483865526480852,100.0,100.0,0.0
XGBoost,30min,3,5,0.28217480333826445,0.7374182812618376,100.0,100.0,0.0
XGBoost,30min,3,6,0.2961764155327407,0.753423519085155,100.0,100.0,0.0
XGBoost,30min,4,1,0.1804160783289476,0.37065413229885885,100.0,100.0,0.0
XGBoost,30min,4,2,0.2205066159410904,0.5171783795438822,100.0,100.0,0.0
XGBoost,30min,4,3,0.181464922573762,0.3584979621273337,100.0,100.0,0.0
XGBoost,30min,4,4,0.2609265445622682,0.4825435808179145,100.0,100.0,0.0
XGBoost,30min,4,5,0.3851024101749973,1.0901811882407844,100.0,100.0,0.0
XGBoost,30min,4,6,0.24151138208022016,0.5095533692750127,100.0,100.0,0.0
XGBoost,30min,5,1,0.05152107047923711,0.18377880245922665,100.0,100.0,0.0
XGBoost,30min,5,2,0.08503937513208307,0.2550960275213343,100.0,100.0,0.0
XGBoost,30min,5,3,0.04457025711032941,0.16995406051970724,100.0,100.0,0.0
XGBoost,30min,5,4,0.0816601480835742,0.22198863873397043,100.0,100.0,0.0
XGBoost,30min,5,5,0.10963760828680601,0.3060744488175154,100.0,100.0,0.0
XGBoost,30min,5,6,0.1140550499117742,0.32332898211739675,100.0,100.0,0.0
XGBoost,30min,6,1,0.11718182344641916,0.25760001085434514,100.0,100.0,0.0
XGBoost,30min,6,2,0.13804663746352802,0.3183728702913298,100.0,100.0,0.0
XGBoost,30min,6,3,0.10999895931330443,0.24954009285020862,100.0,100.0,0.0
XGBoost,30min,6,4,0.13232358407669112,0.2706107613839428,100.0,100.0,0.0
XGBoost,30min,6,5,0.1389104589048411,0.2835607554818297,100.0,100.0,0.0
XGBoost,30min,6,6,0.12960421754704998,0.2723752571893876,100.0,100.0,0.0
XGBoost,30min,7,1,0.10954999230225604,0.25239952725280335,100.0,100.0,0.0
XGBoost,30min,7,2,0.12904238076734292,0.26847977369003934,100.0,100.0,0.0
XGBoost,30min,7,3,0.11332526437205724,0.26677233259787575,100.0,100.0,0.0
XGBoost,30min,7,4,0.12053873484879472,0.2610716950601813,100.0,100.0,0.0
XGBoost,30min,7,5,0.13433825463455315,0.2823342954517443,100.0,100.0,0.0
XGBoost,30min,7,6,0.1213399854907468,0.261506990535975,100.0,100.0,0.0
XGBoost,30min,8,1,0.13168987387345932,0.31485623653445954,100.0,100.0,0.0
XGBoost,30min,8,2,0.15538624069453533,0.29133792198263625,100.0,100.0,0.0
XGBoost,30min,8,3,0.1547731107719559,0.31782472267984335,100.0,100.0,0.0
XGBoost,30min,8,4,0.2420140610939545,0.4693376082701218,100.0,100.0,0.0
XGBoost,30min,8,5,0.24314364643551847,0.47801912558948373,100.0,100.0,0.0
XGBoost,30min,8,6,0.37935637983906884,0.9719927662444178,100.0,100.0,0.0
XGBoost,30min,9,1,0.16212008011902815,0.30841575106546876,100.0,100.0,0.0
XGBoost,30min,9,2,0.28491435514209296,0.6381690567891706,100.0,100.0,0.0
XGBoost,30min,9,3,0.16516148787449098,0.33735862646768,100.0,100.0,0.0
XGBoost,30min,9,4,0.23408709798461133,0.37716576262754176,100.0,100.0,0.0
XGBoost,30min,9,5,0.4721662910820926,1.5053832252083021,100.0,100.0,0.0
XGBoost,30min,9,6,0.5318846999385317,1.437490451794617,100.0,100.0,0.0
XGBoost,30min,10,1,0.12421032437895398,0.3196199985856075,100.0,100.0,0.0
XGBoost,30min,10,2,0.17368854125479477,0.5001414120952219,100.0,100.0,0.0
XGBoost,30min,10,3,0.12341959244848477,0.2809100707425208,100.0,100.0,0.0
XGBoost,30min,10,4,0.16607954503492675,0.3046298424907154,100.0,100.0,0.0
XGBoost,30min,10,5,0.15895190635623455,0.33806356963349515,100.0,100.0,0.0
XGBoost,30min,10,6,0.18512676565226877,0.38893370441133657,100.0,100.0,0.0
XGBoost,30min,11,1,0.16379952333637834,0.34678729160562655,100.0,100.0,0.0
XGBoost,30min,11,2,0.21032121890225058,0.394055397523456,100.0,100.0,0.0
XGBoost,30min,11,3,0.16930382746884545,0.3626087247235613,100.0,100.0,0.0
XGBoost,30min,11,4,0.21788600102769143,0.40347493967593295,100.0,100.0,0.0
XGBoost,30min,11,5,0.20599715858091097,0.36947069652368186,100.0,100.0,0.0
XGBoost,30min,11,6,0.3074638717322935,1.3757626839417312,100.0,100.0,0.0
XGBoost,30min,12,1,0.08747021384957643,0.22398473321797474,100.0,100.0,0.0
XGBoost,30min,12,2,0.11864136345792885,0.32062558355086196,100.0,100.0,0.0
XGBoost,30min,12,3,0.10537085053253617,0.3145416493860599,100.0,100.0,0.0
XGBoost,30min,12,4,0.28074654872643523,0.7795388718151333,100.0,100.0,0.0
XGBoost,30min,12,5,0.1397268263110593,0.2929571133197231,100.0,100.0,0.0
XGBoost,30min,12,6,0.13802457036078844,0.28286859101270845,100.0,100.0,0.0
XGBoost,30min,13,1,0.0651640700628204,0.23399608849014264,100.0,100.0,0.0
XGBoost,30min,13,2,0.07511208596931356,0.21329375661216873,100.0,100.0,0.0
XGBoost,30min,13,3,0.06332307363957287,0.19609041773125432,100.0,100.0,0.0
XGBoost,30min,13,4,0.0860393184641893,0.22083946792506104,100.0,100.0,0.0
XGBoost,30min,13,5,0.13599155641281724,0.4141593477634334,100.0,100.0,0.0
XGBoost,30min,13,6,0.17379467816044938,0.6224497300029733,100.0,100.0,0.0
XGBoost,30min,14,1,0.07824141595029359,0.2166355508893354,100.0,100.0,0.0
XGBoost,30min,14,2,0.09785226197212224,0.267002203145936,100.0,100.0,0.0
XGBoost,30min,14,3,0.08322097396628672,0.22759242779048336,100.0,100.0,0.0
XGBoost,30min,14,4,0.1067536305798702,0.24326667265791183,100.0,100.0,0.0
XGBoost,30min,14,5,0.11584097178194536,0.2616185418840739,100.0,100.0,0.0
