modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
ARIMAX,30min,3,1,0.2467149608748903,0.28832245441783794,100.0,100.0,0.0
ARIMAX,30min,3,2,0.24877648936652075,0.28666552054581246,100.0,100.0,0.0
ARIMAX,30min,3,3,0.24646478739504202,0.2866437101042529,100.0,100.0,0.0
ARIMAX,30min,3,4,0.25472359041516573,0.2948336939232807,100.0,100.0,0.0
ARIMAX,30min,3,5,0.24872027019169143,0.28840513241596843,100.0,100.0,0.0
ARIMAX,30min,3,6,0.24815014860445325,0.28747772092837676,100.0,100.0,0.0
ARIMAX,30min,4,1,0.25463629500222057,0.29376447681730994,100.0,100.0,0.0
ARIMAX,30min,4,2,0.2418286077216483,0.28301252026399,100.0,100.0,0.0
ARIMAX,30min,4,3,0.25101735479479903,0.2904211655003074,100.0,100.0,0.0
ARIMAX,30min,4,4,0.24752791162370388,0.2865014389694377,100.0,100.0,0.0
ARIMAX,30min,4,5,0.25114962326288,0.28729603285124244,100.0,100.0,0.0
ARIMAX,30min,4,6,0.2581025253166813,0.31952841976715113,100.0,100.0,0.0
ARIMAX,30min,5,1,0.24833887308412042,0.28856191081382326,100.0,100.0,0.0
ARIMAX,30min,5,2,0.24427227736706064,0.28757881752825337,100.0,100.0,0.0
ARIMAX,30min,5,3,0.25304135449786525,0.29226119809202716,100.0,100.0,0.0
ARIMAX,30min,5,4,0.25419596889341206,0.2936177875949721,100.0,100.0,0.0
ARIMAX,30min,5,5,0.24990376458244573,0.29133750027415145,100.0,100.0,0.0
ARIMAX,30min,5,6,0.24673766409667527,0.2894268827811389,100.0,100.0,0.0
ARIMAX,30min,6,1,0.2426366091123924,0.2824170620254651,100.0,100.0,0.0
ARIMAX,30min,6,2,0.25014537046926494,0.2881447035254574,100.0,100.0,0.0
ARIMAX,30min,6,3,0.2503915059590268,0.2894418116330691,100.0,100.0,0.0
ARIMAX,30min,6,4,0.24940371848274043,0.28794999809921934,100.0,100.0,0.0
ARIMAX,30min,6,5,0.25333696729543426,0.2922799891952509,100.0,100.0,0.0
ARIMAX,30min,6,6,0.24979303027024335,0.28946918137926175,100.0,100.0,0.0
ARIMAX,30min,7,1,0.25657062221535815,0.29520636425508967,100.0,100.0,0.0
ARIMAX,30min,7,2,0.26020116861740966,0.29740756907315485,100.0,100.0,0.0
ARIMAX,30min,7,3,0.25011842953709545,0.2888879450341857,100.0,100.0,0.0
ARIMAX,30min,7,4,0.24676028357997787,0.28697785957894245,100.0,100.0,0.0
ARIMAX,30min,7,5,0.2511425460428881,0.290597483952928,100.0,100.0,0.0
ARIMAX,30min,7,6,0.249918449423392,0.2895360688879967,100.0,100.0,0.0
